station_code,hour,train_count,traffic_level
6098,19,1,0
6098,20,2,1
6099,0,1,0
6099,1,6,2
6099,2,4,2
6099,3,2,1
6099,4,1,0
6099,5,6,2
6099,6,1,0
6099,7,3,2
6099,8,2,1
6099,9,5,2
6099,11,3,2
6099,12,1,0
6099,14,1,0
6099,15,2,1
6099,16,1,0
6099,17,6,2
6099,18,7,2
6099,19,2,1
6099,20,1,0
6099,21,3,2
6099,22,3,2
6099,23,3,2
6100,6,2,1
6100,8,1,0
6100,10,1,0
6100,11,1,0
6100,13,1,0
6100,14,1,0
6100,18,2,1
6100,20,1,0
6101,1,2,1
6101,2,3,2
6101,3,2,1
6101,4,1,0
6101,6,4,2
6101,7,2,1
6101,8,1,0
6101,10,1,0
6101,11,4,2
6101,12,1,0
6101,14,1,0
6101,16,1,0
6101,17,6,2
6101,18,2,1
6101,20,2,1
6101,21,2,1
6101,22,2,1
6101,23,1,0
6102,0,3,2
6102,1,2,1
6102,4,1,0
6102,5,5,2
6102,6,3,2
6102,7,6,2
6102,8,2,1
6102,9,2,1
6102,10,2,1
6102,11,9,2
6102,12,4,2
6102,13,4,2
6102,14,3,2
6102,15,1,0
6102,16,3,2
6102,17,1,0
6102,18,5,2
6102,19,5,2
6102,20,2,1
6102,21,3,2
6102,22,3,2
6102,23,1,0
6103,0,4,2
6103,1,4,2
6103,2,2,1
6103,3,5,2
6103,4,6,2
6103,5,12,2
6103,6,6,2
6103,7,3,2
6103,8,4,2
6103,9,4,2
6103,10,6,2
6103,11,9,2
6103,12,5,2
6103,13,4,2
6103,14,8,2
6103,15,5,2
6103,16,10,2
6103,17,3,2
6103,18,7,2
6103,19,7,2
6103,20,4,2
6103,21,8,2
6103,22,7,2
6103,23,6,2
6104,6,1,0
6104,10,1,0
6104,14,1,0
6104,23,1,0
6105,0,2,1
6105,1,1,0
6105,3,2,1
6105,5,1,0
6105,6,1,0
6105,7,1,0
6105,8,1,0
6105,9,1,0
6105,11,2,1
6105,12,1,0
6105,13,1,0
6105,14,5,2
6105,15,1,0
6105,16,1,0
6105,17,1,0
6105,18,2,1
6105,19,3,2
6105,20,1,0
6105,22,1,0
6105,23,1,0
6106,6,1,0
6106,10,1,0
6106,13,1,0
6106,23,1,0
6107,3,1,0
6107,6,2,1
6107,7,1,0
6107,8,3,2
6107,9,3,2
6107,11,1,0
6107,12,3,2
6107,14,2,1
6107,16,4,2
6107,18,1,0
6107,19,1,0
6107,20,3,2
6107,21,2,1
6107,23,1,0
6108,0,3,2
6108,1,2,1
6108,2,3,2
6108,4,1,0
6108,5,5,2
6108,7,2,1
6108,8,1,0
6108,10,3,2
6108,11,1,0
6108,12,1,0
6108,14,2,1
6108,15,1,0
6108,16,2,1
6108,17,4,2
6108,18,1,0
6108,19,1,0
6108,20,3,2
6108,21,2,1
6108,23,2,1
6109,13,1,0
6109,15,1,0
6110,3,1,0
6110,8,1,0
6110,10,1,0
6110,12,2,1
6110,15,1,0
6111,0,2,1
6111,1,5,2
6111,2,2,1
6111,3,1,0
6111,4,1,0
6111,5,3,2
6111,6,1,0
6111,7,2,1
6111,8,2,1
6111,10,1,0
6111,12,2,1
6111,15,3,2
6111,17,1,0
6111,18,3,2
6111,19,1,0
6111,20,1,0
6111,21,2,1
6111,22,2,1
6111,23,3,2
6112,0,4,2
6112,1,6,2
6112,2,6,2
6112,3,4,2
6112,4,4,2
6112,5,2,1
6112,6,6,2
6112,7,3,2
6112,8,1,0
6112,9,2,1
6112,10,6,2
6112,11,1,0
6112,12,3,2
6112,13,2,1
6112,14,4,2
6112,15,2,1
6112,16,2,1
6112,17,3,2
6112,18,4,2
6112,19,3,2
6112,20,3,2
6112,21,5,2
6112,22,2,1
6112,23,4,2
6113,1,2,1
6113,2,2,1
6113,3,1,0
6113,6,1,0
6113,10,1,0
6113,11,2,1
6113,13,1,0
6113,14,1,0
6113,15,1,0
6113,20,1,0
6113,22,1,0
6114,0,10,2
6114,1,7,2
6114,2,3,2
6114,3,16,2
6114,4,8,2
6114,5,6,2
6114,6,3,2
6114,7,2,1
6114,8,3,2
6114,9,9,2
6114,10,8,2
6114,11,7,2
6114,12,2,1
6114,13,14,2
6114,14,13,2
6114,15,3,2
6114,16,5,2
6114,17,6,2
6114,18,8,2
6114,19,7,2
6114,20,9,2
6114,21,12,2
6114,22,6,2
6114,23,12,2
6115,1,1,0
6115,7,1,0
6115,8,1,0
6115,10,1,0
6115,16,1,0
6115,17,1,0
6115,19,1,0
6115,21,1,0
6116,0,1,0
6116,3,1,0
6116,4,1,0
6116,7,2,1
6116,10,1,0
6116,12,2,1
6116,17,1,0
6116,18,1,0
6116,21,1,0
6117,0,6,2
6117,1,6,2
6117,2,2,1
6117,3,6,2
6117,4,2,1
6117,5,2,1
6117,6,3,2
6117,7,1,0
6117,8,4,2
6117,9,1,0
6117,10,1,0
6117,11,2,1
6117,12,1,0
6117,13,3,2
6117,14,3,2
6117,15,2,1
6117,17,2,1
6117,18,3,2
6117,19,2,1
6117,20,4,2
6117,21,3,2
6117,22,2,1
6117,23,3,2
6118,6,1,0
6118,7,1,0
6118,8,1,0
6118,9,1,0
6118,11,1,0
6118,15,1,0
6118,17,1,0
6118,18,1,0
6118,19,1,0
6118,20,1,0
6119,5,2,1
6119,6,1,0
6119,8,2,1
6119,10,3,2
6119,11,1,0
6119,12,2,1
6119,17,1,0
6119,20,1,0
6119,23,1,0
6120,0,4,2
6120,1,2,1
6120,2,2,1
6120,3,1,0
6120,5,2,1
6120,7,1,0
6120,8,1,0
6120,9,1,0
6120,10,1,0
6120,11,1,0
6120,14,1,0
6120,16,1,0
6120,18,1,0
6120,19,2,1
6120,22,1,0
6121,9,1,0
6121,12,1,0
6121,14,1,0
6121,18,1,0
6122,5,1,0
6122,7,2,1
6122,10,1,0
6122,11,1,0
6122,14,2,1
6122,16,1,0
6122,17,1,0
6122,20,1,0
6122,23,1,0
6123,0,1,0
6123,1,1,0
6123,3,1,0
6123,4,3,2
6123,6,1,0
6123,7,2,1
6123,8,3,2
6123,9,2,1
6123,10,1,0
6123,12,2,1
6123,13,2,1
6123,14,3,2
6123,15,2,1
6123,16,1,0
6123,17,2,1
6123,18,1,0
6123,19,3,2
6123,20,2,1
6123,21,2,1
6123,23,1,0
6124,0,1,0
6124,2,1,0
6124,3,1,0
6124,9,2,1
6124,10,2,1
6124,11,1,0
6124,12,1,0
6124,13,1,0
6124,15,1,0
6124,16,1,0
6124,21,4,2
6124,23,5,2
6125,3,4,2
6125,4,4,2
6125,5,3,2
6125,6,6,2
6125,7,1,0
6125,8,2,1
6125,9,3,2
6125,10,1,0
6125,11,3,2
6125,12,1,0
6125,13,3,2
6125,14,2,1
6125,15,1,0
6125,16,2,1
6125,17,1,0
6125,18,2,1
6125,19,2,1
6125,20,3,2
6125,21,2,1
6125,22,8,2
6125,23,2,1
6126,0,7,2
6126,1,10,2
6126,2,6,2
6126,3,9,2
6126,4,9,2
6126,5,6,2
6126,6,6,2
6126,7,4,2
6126,8,4,2
6126,9,7,2
6126,10,4,2
6126,11,4,2
6126,12,2,1
6126,13,6,2
6126,14,3,2
6126,15,6,2
6126,16,4,2
6126,17,10,2
6126,18,2,1
6126,19,7,2
6126,20,1,0
6126,21,4,2
6126,22,5,2
6126,23,5,2
6127,6,1,0
6127,7,1,0
6127,19,1,0
6127,20,1,0
6128,0,11,2
6128,1,3,2
6128,2,9,2
6128,3,8,2
6128,4,6,2
6128,5,9,2
6128,6,9,2
6128,7,6,2
6128,8,7,2
6128,9,3,2
6128,10,1,0
6128,11,2,1
6128,12,1,0
6128,13,4,2
6128,15,4,2
6128,16,1,0
6128,17,5,2
6128,18,4,2
6128,19,7,2
6128,20,2,1
6128,21,11,2
6128,22,6,2
6128,23,6,2
6129,0,1,0
6129,1,1,0
6129,4,1,0
6129,5,1,0
6129,6,1,0
6129,7,3,2
6129,8,1,0
6129,9,3,2
6129,10,7,2
6129,11,1,0
6129,12,5,2
6129,13,1,0
6129,14,1,0
6129,15,2,1
6129,16,2,1
6129,17,2,1
6129,19,2,1
6129,20,4,2
6129,22,5,2
6130,0,2,1
6130,1,1,0
6130,2,9,2
6130,3,5,2
6130,4,2,1
6130,5,4,2
6130,6,1,0
6130,7,2,1
6130,8,8,2
6130,9,2,1
6130,10,2,1
6130,11,3,2
6130,12,2,1
6130,13,6,2
6130,14,6,2
6130,15,6,2
6130,16,6,2
6130,17,7,2
6130,18,3,2
6130,19,4,2
6130,20,4,2
6130,21,4,2
6130,22,5,2
6130,23,3,2
6131,0,4,2
6131,1,2,1
6131,3,3,2
6131,4,10,2
6131,5,8,2
6131,6,5,2
6131,7,2,1
6131,8,3,2
6131,10,2,1
6131,11,5,2
6131,13,6,2
6131,14,4,2
6131,15,4,2
6131,16,1,0
6131,17,1,0
6131,18,4,2
6131,19,8,2
6131,20,5,2
6131,21,3,2
6131,22,4,2
6131,23,5,2
6132,0,13,2
6132,1,9,2
6132,2,4,2
6132,3,4,2
6132,4,2,1
6132,5,7,2
6132,6,11,2
6132,7,11,2
6132,8,12,2
6132,9,17,2
6132,10,12,2
6132,11,7,2
6132,12,6,2
6132,13,4,2
6132,14,5,2
6132,15,19,2
6132,16,8,2
6132,17,6,2
6132,18,5,2
6132,19,17,2
6132,20,4,2
6132,21,4,2
6132,22,2,1
6132,23,6,2
6133,0,3,2
6133,1,1,0
6133,2,2,1
6133,3,1,0
6133,4,1,0
6133,5,2,1
6133,6,8,2
6133,7,1,0
6133,8,2,1
6133,9,2,1
6133,10,4,2
6133,13,2,1
6133,14,1,0
6133,15,1,0
6133,16,2,1
6133,17,3,2
6133,18,1,0
6133,19,7,2
6133,20,2,1
6133,21,3,2
6133,22,1,0
6133,23,1,0
6134,0,2,1
6134,1,1,0
6134,2,1,0
6134,3,1,0
6134,5,1,0
6134,8,2,1
6134,9,1,0
6134,12,1,0
6134,17,1,0
6134,18,1,0
6135,7,1,0
6135,8,1,0
6135,9,1,0
6135,10,1,0
6135,16,1,0
6135,18,1,0
6135,19,1,0
6135,20,1,0
6136,0,2,1
6136,1,6,2
6136,2,1,0
6136,3,8,2
6136,4,1,0
6136,5,5,2
6136,6,13,2
6136,7,7,2
6136,8,9,2
6136,9,9,2
6136,10,3,2
6136,11,8,2
6136,12,5,2
6136,13,11,2
6136,14,10,2
6136,15,7,2
6136,16,11,2
6136,17,10,2
6136,18,9,2
6136,19,8,2
6136,20,9,2
6136,21,10,2
6136,22,6,2
6136,23,12,2
6137,0,2,1
6137,1,2,1
6137,2,7,2
6137,3,2,1
6137,4,2,1
6137,5,1,0
6137,6,2,1
6137,7,3,2
6137,9,1,0
6137,10,2,1
6137,11,2,1
6137,12,1,0
6137,13,1,0
6137,14,2,1
6137,15,1,0
6137,17,1,0
6137,18,1,0
6137,19,2,1
6137,20,2,1
6137,22,3,2
6137,23,2,1
6138,0,1,0
6138,1,3,2
6138,2,3,2
6138,3,3,2
6138,4,2,1
6138,5,1,0
6138,6,3,2
6138,7,1,0
6138,8,1,0
6138,9,2,1
6138,11,1,0
6138,12,1,0
6138,14,1,0
6138,15,1,0
6138,16,2,1
6138,17,4,2
6138,18,1,0
6138,19,1,0
6138,20,2,1
6138,21,2,1
6138,23,3,2
6139,0,4,2
6139,2,2,1
6139,4,3,2
6139,5,1,0
6139,6,7,2
6139,7,3,2
6139,8,1,0
6139,9,1,0
6139,10,2,1
6139,11,4,2
6139,15,2,1
6139,16,3,2
6139,18,1,0
6139,19,1,0
6139,21,2,1
6139,22,4,2
6139,23,3,2
6140,0,6,2
6140,1,10,2
6140,2,3,2
6140,3,4,2
6140,4,4,2
6140,6,3,2
6140,7,2,1
6140,8,6,2
6140,9,9,2
6140,10,1,0
6140,11,2,1
6140,13,4,2
6140,14,3,2
6140,15,2,1
6140,16,1,0
6140,17,2,1
6140,18,2,1
6140,19,4,2
6140,20,4,2
6140,21,1,0
6140,22,2,1
6140,23,4,2
6141,2,1,0
6141,3,5,2
6141,4,5,2
6141,6,4,2
6141,7,7,2
6141,8,1,0
6141,9,3,2
6141,10,2,1
6141,11,2,1
6141,12,1,0
6141,13,4,2
6141,14,5,2
6141,16,1,0
6141,17,5,2
6141,18,5,2
6141,19,3,2
6141,20,4,2
6141,21,7,2
6141,22,2,1
6141,23,3,2
6142,0,1,0
6142,1,2,1
6142,3,2,1
6142,6,2,1
6142,8,1,0
6142,10,1,0
6142,12,1,0
6142,15,1,0
6142,18,1,0
6142,20,1,0
6142,21,1,0
6143,1,3,2
6143,2,5,2
6143,3,1,0
6143,6,3,2
6143,7,1,0
6143,8,1,0
6143,9,2,1
6143,15,1,0
6143,16,1,0
6143,17,1,0
6143,18,1,0
6143,19,2,1
6143,20,1,0
6144,0,4,2
6144,1,5,2
6144,2,2,1
6144,3,5,2
6144,4,2,1
6144,5,3,2
6144,6,4,2
6144,8,4,2
6144,9,1,0
6144,10,1,0
6144,11,1,0
6144,12,3,2
6144,13,1,0
6144,14,4,2
6144,15,2,1
6144,17,2,1
6144,18,3,2
6144,19,2,1
6144,20,4,2
6144,21,3,2
6144,22,3,2
6144,23,3,2
6145,5,1,0
6145,12,1,0
6145,14,1,0
6145,22,1,0
6146,1,3,2
6146,5,4,2
6146,6,3,2
6146,7,2,1
6146,8,3,2
6146,9,2,1
6146,10,1,0
6146,11,3,2
6146,12,1,0
6146,13,2,1
6146,14,2,1
6146,15,2,1
6146,16,1,0
6146,17,3,2
6146,18,1,0
6146,19,3,2
6146,20,2,1
6146,21,3,2
6147,0,4,2
6147,1,2,1
6147,2,1,0
6147,3,2,1
6147,4,2,1
6147,5,1,0
6147,6,3,2
6147,7,1,0
6147,9,2,1
6147,10,1,0
6147,11,1,0
6147,12,1,0
6147,13,1,0
6147,14,1,0
6147,15,1,0
6147,16,3,2
6147,17,3,2
6147,18,1,0
6147,20,1,0
6147,21,2,1
6147,22,2,1
6147,23,2,1
6148,2,2,1
6148,3,1,0
6148,5,1,0
6148,6,3,2
6148,8,1,0
6148,9,2,1
6148,10,3,2
6148,12,1,0
6148,13,1,0
6148,17,2,1
6148,18,3,2
6148,20,1,0
6148,21,2,1
6148,23,1,0
6149,3,1,0
6149,4,2,1
6149,6,1,0
6149,7,1,0
6149,8,1,0
6149,11,1,0
6149,12,1,0
6149,14,1,0
6149,18,2,1
6149,19,1,0
6149,21,1,0
6149,22,1,0
6149,23,1,0
6150,7,1,0
6150,9,1,0
6150,14,1,0
6150,16,1,0
6151,0,1,0
6151,5,1,0
6151,8,2,1
6151,10,1,0
6151,12,1,0
6151,15,1,0
6151,17,1,0
6151,19,1,0
6151,22,1,0
6152,2,2,1
6152,4,1,0
6152,5,1,0
6152,6,3,2
6152,7,3,2
6152,9,1,0
6152,10,1,0
6152,11,1,0
6152,12,2,1
6152,13,1,0
6152,14,1,0
6152,15,2,1
6152,17,1,0
6152,19,2,1
6152,20,2,1
6152,21,2,1
6152,23,2,1
6153,3,1,0
6153,5,1,0
6153,6,2,1
6153,8,1,0
6153,9,1,0
6153,10,1,0
6153,11,1,0
6153,13,1,0
6153,14,1,0
6153,18,1,0
6153,19,1,0
6153,20,1,0
6153,22,2,1
6153,23,1,0
6154,0,3,2
6154,2,2,1
6154,3,1,0
6154,4,2,1
6154,5,1,0
6154,6,1,0
6154,7,1,0
6154,8,1,0
6154,9,2,1
6154,10,2,1
6154,11,2,1
6154,14,1,0
6154,17,2,1
6154,18,2,1
6154,19,2,1
6154,20,1,0
6154,21,1,0
6154,22,2,1
6154,23,1,0
6155,5,1,0
6155,7,1,0
6155,11,1,0
6155,12,1,0
6155,17,1,0
6155,21,1,0
6156,0,2,1
6156,3,1,0
6156,9,1,0
6156,11,2,1
6156,13,2,1
6156,17,1,0
6156,23,1,0
6157,2,2,1
6157,3,2,1
6157,6,1,0
6157,7,5,2
6157,11,1,0
6157,12,1,0
6157,15,3,2
6157,16,3,2
6157,17,2,1
6157,18,1,0
6157,19,1,0
6157,23,2,1
6158,0,9,2
6158,1,9,2
6158,2,8,2
6158,3,12,2
6158,4,11,2
6158,5,6,2
6158,6,3,2
6158,7,7,2
6158,8,4,2
6158,9,5,2
6158,10,4,2
6158,11,6,2
6158,12,4,2
6158,13,2,1
6158,15,5,2
6158,16,5,2
6158,17,4,2
6158,19,4,2
6158,20,5,2
6158,21,7,2
6158,22,12,2
6158,23,9,2
6159,0,6,2
6159,1,4,2
6159,2,12,2
6159,3,4,2
6159,4,8,2
6159,5,8,2
6159,6,7,2
6159,7,4,2
6159,8,6,2
6159,9,6,2
6159,10,9,2
6159,11,2,1
6159,12,4,2
6159,13,2,1
6159,14,4,2
6159,15,6,2
6159,16,2,1
6159,17,5,2
6159,18,8,2
6159,19,7,2
6159,20,4,2
6159,21,5,2
6159,22,5,2
6159,23,5,2
6160,0,1,0
6160,1,2,1
6160,2,2,1
6160,4,1,0
6160,5,3,2
6160,6,1,0
6160,7,2,1
6160,9,2,1
6160,10,2,1
6160,11,1,0
6160,12,1,0
6160,14,1,0
6160,16,1,0
6160,17,2,1
6160,18,1,0
6160,19,1,0
6160,20,2,1
6160,21,1,0
6160,22,2,1
6160,23,1,0
6161,1,1,0
6161,2,3,2
6161,3,1,0
6161,4,5,2
6161,5,3,2
6161,6,1,0
6161,7,7,2
6161,8,1,0
6161,10,2,1
6161,11,1,0
6161,16,2,1
6161,18,1,0
6161,19,3,2
6161,20,1,0
6161,21,1,0
6161,22,1,0
6161,23,1,0
6162,1,2,1
6162,5,1,0
6162,6,2,1
6162,7,1,0
6162,8,2,1
6162,9,2,1
6162,10,2,1
6162,11,1,0
6162,13,3,2
6162,14,2,1
6162,15,1,0
6162,16,2,1
6162,17,2,1
6162,18,2,1
6162,19,2,1
6162,20,2,1
6162,21,2,1
6162,23,1,0
6163,6,1,0
6163,9,1,0
6163,13,1,0
6163,16,1,0
6163,17,1,0
6163,18,1,0
6164,0,1,0
6164,1,2,1
6164,2,5,2
6164,3,3,2
6164,7,1,0
6164,8,1,0
6164,9,3,2
6164,10,1,0
6164,11,1,0
6164,14,1,0
6164,15,1,0
6164,16,1,0
6164,18,1,0
6164,21,3,2
6164,22,2,1
6164,23,1,0
6165,0,2,1
6165,2,2,1
6165,3,2,1
6165,6,3,2
6165,7,3,2
6165,10,1,0
6165,11,1,0
6165,14,2,1
6165,16,4,2
6165,17,2,1
6165,18,1,0
6165,19,1,0
6166,0,2,1
6166,3,1,0
6166,4,1,0
6166,5,2,1
6166,7,2,1
6166,8,2,1
6166,9,5,2
6166,10,1,0
6166,11,1,0
6166,12,2,1
6166,13,1,0
6166,14,3,2
6166,17,2,1
6166,18,3,2
6166,19,2,1
6166,20,3,2
6166,21,4,2
6166,22,1,0
6166,23,2,1
6167,2,1,0
6167,3,1,0
6167,4,2,1
6167,6,1,0
6167,7,5,2
6167,11,1,0
6167,12,1,0
6167,15,1,0
6167,16,6,2
6167,17,1,0
6167,18,1,0
6167,19,1,0
6167,23,2,1
6168,9,1,0
6169,4,1,0
6169,5,1,0
6169,7,1,0
6169,9,1,0
6169,11,1,0
6169,12,1,0
6169,15,2,1
6169,16,1,0
6169,18,1,0
6169,19,1,0
6169,20,1,0
6169,22,1,0
6170,5,1,0
6170,6,1,0
6170,7,2,1
6170,12,2,1
6170,16,1,0
6170,18,1,0
6170,20,1,0
6170,21,2,1
6170,22,1,0
6171,1,1,0
6171,2,1,0
6171,5,1,0
6171,6,1,0
6171,9,1,0
6171,10,1,0
6171,15,1,0
6171,19,1,0
6172,3,2,1
6172,4,4,2
6172,5,4,2
6172,6,3,2
6172,7,4,2
6172,8,2,1
6172,9,2,1
6172,10,3,2
6172,11,1,0
6172,12,2,1
6172,13,7,2
6172,14,2,1
6172,15,4,2
6172,16,1,0
6172,17,5,2
6172,18,5,2
6172,19,3,2
6172,20,5,2
6172,21,2,1
6172,22,6,2
6172,23,3,2
6173,0,2,1
6173,1,5,2
6173,2,8,2
6173,3,12,2
6173,4,2,1
6173,5,4,2
6173,6,6,2
6173,7,3,2
6173,8,2,1
6173,9,7,2
6173,10,9,2
6173,11,4,2
6173,12,3,2
6173,13,1,0
6173,14,6,2
6173,15,6,2
6173,16,4,2
6173,17,12,2
6173,18,4,2
6173,19,3,2
6173,20,12,2
6173,21,8,2
6173,22,2,1
6173,23,7,2
6174,4,2,1
6174,5,2,1
6174,7,1,0
6174,9,1,0
6174,10,2,1
6174,12,2,1
6174,15,1,0
6174,16,2,1
6174,18,1,0
6174,19,1,0
6174,20,1,0
6174,21,1,0
6174,22,2,1
6175,0,8,2
6175,1,7,2
6175,2,4,2
6175,3,6,2
6175,4,4,2
6175,5,1,0
6175,6,4,2
6175,7,1,0
6175,8,1,0
6175,9,1,0
6175,10,5,2
6175,11,6,2
6175,12,8,2
6175,13,11,2
6175,14,2,1
6175,15,3,2
6175,16,2,1
6175,17,4,2
6175,19,1,0
6175,20,4,2
6175,21,5,2
6175,22,2,1
6175,23,3,2
6176,7,1,0
6176,10,1,0
6176,16,2,1
6177,0,6,2
6177,1,11,2
6177,2,5,2
6177,3,16,2
6177,4,5,2
6177,5,8,2
6177,6,6,2
6177,7,7,2
6177,8,1,0
6177,9,6,2
6177,10,5,2
6177,11,4,2
6177,14,2,1
6177,15,7,2
6177,16,7,2
6177,17,6,2
6177,18,2,1
6177,19,2,1
6177,20,10,2
6177,21,6,2
6177,22,8,2
6177,23,11,2
6178,0,1,0
6178,4,4,2
6178,6,1,0
6178,7,1,0
6178,8,1,0
6178,11,2,1
6178,15,2,1
6178,19,1,0
6178,21,1,0
6178,22,2,1
6178,23,1,0
6179,0,5,2
6179,1,2,1
6179,2,2,1
6179,4,1,0
6179,5,3,2
6179,6,2,1
6179,7,3,2
6179,8,2,1
6179,9,3,2
6179,10,3,2
6179,11,3,2
6179,12,1,0
6179,13,2,1
6179,14,2,1
6179,15,1,0
6179,16,2,1
6179,17,5,2
6179,18,4,2
6179,19,2,1
6179,20,2,1
6179,21,1,0
6179,22,2,1
6180,0,1,0
6180,1,1,0
6180,2,2,1
6180,3,3,2
6180,4,5,2
6180,5,3,2
6180,6,3,2
6180,7,3,2
6180,8,2,1
6180,9,3,2
6180,12,1,0
6180,13,3,2
6180,14,3,2
6180,15,2,1
6180,16,2,1
6180,17,2,1
6180,18,1,0
6180,19,2,1
6180,20,1,0
6180,21,4,2
6180,22,4,2
6180,23,2,1
6181,4,1,0
6181,5,3,2
6181,6,1,0
6181,7,1,0
6181,8,1,0
6181,10,2,1
6181,11,1,0
6181,13,2,1
6181,17,1,0
6181,19,1,0
6181,21,2,1
6181,23,1,0
6182,0,1,0
6182,1,3,2
6182,3,1,0
6182,4,1,0
6182,6,2,1
6182,7,3,2
6182,8,2,1
6182,9,2,1
6182,10,2,1
6182,11,3,2
6182,13,2,1
6182,14,2,1
6182,15,6,2
6182,16,1,0
6182,17,4,2
6182,18,2,1
6182,20,2,1
6182,22,4,2
6183,10,1,0
6183,11,2,1
6183,15,2,1
6183,20,1,0
6183,21,1,0
6183,22,1,0
6184,0,1,0
6184,1,2,1
6184,2,2,1
6184,4,2,1
6184,5,3,2
6184,6,3,2
6184,7,2,1
6184,8,3,2
6184,9,3,2
6184,12,1,0
6184,13,1,0
6184,17,1,0
6184,18,3,2
6184,19,3,2
6184,20,2,1
6184,21,1,0
6184,23,1,0
6185,0,2,1
6185,3,1,0
6185,4,2,1
6185,5,2,1
6185,6,1,0
6185,7,1,0
6185,8,3,2
6185,9,1,0
6185,10,3,2
6185,11,1,0
6185,12,1,0
6185,13,2,1
6185,14,1,0
6185,15,1,0
6185,16,3,2
6185,17,2,1
6185,18,2,1
6185,19,2,1
6185,20,2,1
6185,22,2,1
6185,23,1,0
6186,0,1,0
6186,1,4,2
6186,2,3,2
6186,3,2,1
6186,4,3,2
6186,5,3,2
6186,6,3,2
6186,7,9,2
6186,9,3,2
6186,10,4,2
6186,11,3,2
6186,12,2,1
6186,13,1,0
6186,14,2,1
6186,16,2,1
6186,17,2,1
6186,18,6,2
6186,19,5,2
6186,20,2,1
6186,22,2,1
6186,23,1,0
6187,15,1,0
6188,0,2,1
6188,1,2,1
6188,2,5,2
6188,3,3,2
6188,4,3,2
6188,6,2,1
6188,7,3,2
6188,9,2,1
6188,10,2,1
6188,11,1,0
6188,12,3,2
6188,13,2,1
6188,14,3,2
6188,16,1,0
6188,19,2,1
6188,20,1,0
6188,21,1,0
6188,22,1,0
6188,23,3,2
6189,0,4,2
6189,1,5,2
6189,2,7,2
6189,3,2,1
6189,4,3,2
6189,5,5,2
6189,6,11,2
6189,7,3,2
6189,8,2,1
6189,9,6,2
6189,10,4,2
6189,11,5,2
6189,12,5,2
6189,13,4,2
6189,14,6,2
6189,15,1,0
6189,16,5,2
6189,17,8,2
6189,18,4,2
6189,19,2,1
6189,20,7,2
6189,21,1,0
6189,22,5,2
6189,23,4,2
6190,3,1,0
6190,5,1,0
6190,8,1,0
6190,10,1,0
6190,16,1,0
6190,18,1,0
6190,21,1,0
6190,23,1,0
6191,0,4,2
6191,1,3,2
6191,2,3,2
6191,4,1,0
6191,5,5,2
6191,6,2,1
6191,8,4,2
6191,9,1,0
6191,10,2,1
6191,12,3,2
6191,13,1,0
6191,14,2,1
6191,15,6,2
6191,16,6,2
6191,17,1,0
6191,18,1,0
6191,20,1,0
6191,21,2,1
6191,22,3,2
6191,23,1,0
6192,0,1,0
6192,3,1,0
6192,4,1,0
6192,5,3,2
6192,6,1,0
6192,9,1,0
6192,10,1,0
6192,12,1,0
6192,14,1,0
6192,16,1,0
6192,19,1,0
6192,21,2,1
6192,23,2,1
6193,0,4,2
6193,1,2,1
6193,2,3,2
6193,4,3,2
6193,5,2,1
6193,7,2,1
6193,8,6,2
6193,9,4,2
6193,10,5,2
6193,11,1,0
6193,12,1,0
6193,13,1,0
6193,15,5,2
6193,17,8,2
6193,18,4,2
6193,19,1,0
6193,20,4,2
6193,21,2,1
6193,23,3,2
6194,10,1,0
6194,11,1,0
6194,13,1,0
6194,14,1,0
6194,17,1,0
6194,18,1,0
6194,21,1,0
6194,23,1,0
6195,1,1,0
6195,4,1,0
6195,5,1,0
6195,7,2,1
6195,8,1,0
6195,9,1,0
6195,12,1,0
6195,14,1,0
6195,17,1,0
6195,18,1,0
6195,21,1,0
6196,5,1,0
6196,7,3,2
6196,8,1,0
6196,12,1,0
6196,18,2,1
6196,20,1,0
6197,3,1,0
6197,5,1,0
6197,6,1,0
6197,7,1,0
6197,8,3,2
6197,10,2,1
6197,11,1,0
6197,13,1,0
6197,14,1,0
6197,15,1,0
6197,17,2,1
6197,18,1,0
6197,19,1,0
6197,21,1,0
6197,22,2,1
6198,7,2,1
6198,10,1,0
6198,11,1,0
6198,15,1,0
6198,16,3,2
6198,19,2,1
6198,20,1,0
6198,21,1,0
6199,8,1,0
6199,9,1,0
6199,10,3,2
6199,11,1,0
6199,15,1,0
6199,16,2,1
6199,17,1,0
6199,18,1,0
6199,19,1,0
6200,0,2,1
6200,2,2,1
6200,3,2,1
6200,6,1,0
6200,8,3,2
6200,9,4,2
6200,10,1,0
6200,12,1,0
6200,13,5,2
6200,14,2,1
6200,17,2,1
6200,18,1,0
6200,19,2,1
6200,20,1,0
6200,21,2,1
6201,0,2,1
6201,2,2,1
6201,3,2,1
6201,4,1,0
6201,5,1,0
6201,7,1,0
6201,8,2,1
6201,9,6,2
6201,10,1,0
6201,12,1,0
6201,13,6,2
6201,14,1,0
6201,16,1,0
6201,17,4,2
6201,19,2,1
6201,20,1,0
6201,21,2,1
6201,23,1,0
6202,0,1,0
6202,3,1,0
6202,4,1,0
6202,5,1,0
6202,6,1,0
6202,7,1,0
6202,9,1,0
6202,10,1,0
6202,12,2,1
6202,14,1,0
6202,15,1,0
6202,17,2,1
6202,18,1,0
6202,19,2,1
6202,20,1,0
